genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	period_stratum	lineage_stratum	rank_hash	route_priority	date_priority	selection_reason	background_replicate
BG::SAMEA751125	SAMEA751125-ERR029326	SAMEA751125	GCA_001331375.1	ERR029326	ARG	Argentina	2000	2000-01-01	2000-12-31	2000			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3787697	68	561	11537	ok	South_America	local_fasta	2000_2009	ptxP3/fim3-1	576a99dce199aba654053033903a32b5805ed38e8323c91be2f5350072bf77b7	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA1931799	SAMEA1931799-GCA_001212645.1	SAMEA1931799	GCA_001212645		USA	USA	2005	2005-01-01	2005-12-31	2005			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2000_2009	others	5a5f0b0cb5898f7774d0a19d3c355b9766f72318145c29bb02e45fd12e9a42ea	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA1931804	SAMEA1931804-GCA_001331175.1	SAMEA1931804	GCA_001331175		KEN	Kenya	1975	1975-01-01	1975-12-31	1975			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP1	fim3-27	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	Africa	local_fasta	pre2000	others	614b5f618370e992fd2d7af4f91c9153a95e84588f2682cd322aa088b39d86c0	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN07362432	SAMN07362432-SRR5858783	SAMN07362432	GCA_002406875.1	SRR5858783	MEX	Mexico	2008	2008-01-01	2008-12-31	2008			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3868965	68	341	19559	ok	North_America	local_fasta	2000_2009	ptxP3/fim3-2	62faa56e7ef6f829f3a08159642ba607897a1ada5d2d72eb11b744b1ef281eb5	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA751318	SAMEA751318-ERR037417	SAMEA751318	GCA_001332335.1	ERR037417	SWE	Sweden	1970	1970-01-01	1970-12-31	1970			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3780318	68	595	11537	ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	6645f26b2b2bc06e36f6905e2cbe4bbf2630e66d8817dd8e1468a5ec574aa084	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN19416301	SAMN19416301-GCA_030644705.1	SAMN19416301	GCA_030644705		IND	India	2018	2018-01-01	2018-12-31	2018			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4124542	67.5	1	4124542	ok	Asia	local_fasta	2015_2019	ptxP1/fim3-1	6a68865b08735943397ccaf60ea527a2c2ad9814a95af0f95f511f9ce740685d	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN03996260	SAMN03996260-GCA_001558395.2	SAMN03996260	GCA_001558395	SRR2824043;SRR2824044;SRR2824045	USA	USA	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4100859	67.5	1	4100859	ok	North_America	local_fasta	pre2000	ptxP3/fim3-1	6ccbd8ae0352a65b5704139f81adf9f93eb61f3916df1f5a5c911a1e4284fb3a	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN08395632	SAMN08395632-SRR9006192	SAMN08395632	GCA_004634885.1	SRR9006192	GTM	Guatemala	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4109535	67.5	1	4109535	ok	North_America	local_fasta	2010_2014	ptxP3/fim3-1	6e2d3a61ea8870b928ba15d06a34d52ac8760ce960321984f9d9b8edc488cde0	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN03566786	SAMN03566786-GCA_001307705.1	SAMN03566786	GCA_001307705		NOR	Norway	2009	2009-01-01	2009-12-31	2009			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4103254	67.5	1	4103254	ok	Europe	local_fasta	2000_2009	ptxP3/fim3-1	6f0a74c64d2754c1eeb0205cca0c4269de3e76e8307a3b87c11303305d0291db	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA1931350	SAMEA1931350-GCA_001202695.1	SAMEA1931350	GCA_001202695	ERR361857	NLD	Netherlands	1965	1965-01-01	1965-12-31	1965			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3656794	67.5	1165	5907	ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	6f376bd0c24fe68d06aa6eeeadf330f0e7f9cec410fadd23be6f29ea35a5265b	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN03566788	SAMN03566788-GCA_001307745.1	SAMN03566788	GCA_001307745		NLD	Netherlands	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4111557	67.5	1	4111557	ok	Europe	local_fasta	2010_2014	ptxP3/fim3-1	6fc4f2d13f7c8bbb4de0c465f30ba66fb795a411e45e8cabfe5d9c7eb914eacb	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN11821785	SAMN11821785-SRR9123496	SAMN11821785	GCA_050360035.1	SRR9123496	USA	USA	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2010_2014	others	7363a464572cd3b52661394ba8c5593fc18a8f4d12d67d0a29dadece64d2d59a	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN10457989	SAMN10457989-GCA_003860305.1	SAMN10457989	GCA_003860305		IND	India	2017	2017-01-01	2017-12-31	2017			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4126211	67.5	1	4126211	ok	Asia	local_fasta	2015_2019	others	759c415471a268561ec3f29e2a65fac950e5d88170106d511807b4bc2de1b109	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN16357509	SAMN16357509-SRR13674461	SAMN16357509	GCA_016904215.1	SRR13674461	USA	USA							unknown	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4105604	67.5	1	4105604	ok	North_America	local_fasta	unknown	ptxP3/fim3-2	75f17052b34696842043e34a30f453915902d96b0bacadc50a3e072212674960	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA751309	SAMEA751309-ERR028832	SAMEA751309	GCA_001332275.1	ERR028832	SWE	Sweden	2004	2004-01-01	2004-12-31	2004			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3776137	68	668	9913	ok	Europe	local_fasta	2000_2009	ptxP3/fim3-2	7a24e220af87c1cc5a066c370b334a55481c9d59e4fc05a07cafc2f380c0e2f3	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN19416303	SAMN19416303-GCA_030644665.1	SAMN19416303	GCA_030644665		IND	India	2019	2019-01-01	2019-12-31	2019			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIa	others		ptxP2	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4135282	67.5	1	4135282	ok	Asia	local_fasta	2015_2019	others	7ea27d363590cae63908536cea8a7afa95519abdbec8d06879c3429ce672b359	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA1986112	SAMEA1986112-GCA_001192535.1	SAMEA1986112	GCA_001192535		KEN	Kenya	1975	1975-01-01	1975-12-31	1975			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	Africa	local_fasta	pre2000	ptxP1/fim3-1	8000798dba0615971c3aae5fdb0431fd81be0ac8f3eb04370eb08e4eed2b92b0	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN16357507	SAMN16357507-SRR13674456	SAMN16357507	GCA_016904355.1	SRR13674456	USA	USA							unknown	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	unknown	ptxP1/fim3-1	80a2a4f43a4351a7b890db65ef74348c6d14c5746d9b4e8f8b7cee4904804b7a	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA751288	SAMEA751288-ERR028826	SAMEA751288	GCA_001332215.1	ERR028826	SWE	Sweden	2000	2000-01-01	2000-12-31	2000			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3753960	67.5	929	7183	ok	Europe	local_fasta	2000_2009	ptxP1/fim3-1	83c87ad75346a8781b00ed240edd8f1a77af5a55ac07924a6c8696a953f12bba	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN03566784	SAMN03566784-GCA_001307665.1	SAMN03566784	GCA_001307665		SWE	Sweden	2009	2009-01-01	2009-12-31	2009			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4106388	67.5	1	4106388	ok	Europe	local_fasta	2000_2009	ptxP3/fim3-1	83ef63b006597983032fc11a1b81bba16fb2ce3a2e884ecf76fe63f12d3d0265	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN16357508	SAMN16357508-SRR13674458	SAMN16357508	GCA_016904375.1	SRR13674458	USA	USA							unknown	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4105436	67.5	1	4105436	ok	North_America	local_fasta	unknown	ptxP1/fim3-1	8488609312ad303588693b64872d45c836c8c55cbd1bc7c05514d1a4ef43721f	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN05782317	SAMN05782317-GCA_020622465.1	SAMN05782317	GCA_020622465		BRA	Brazil	2004	2004-01-01	2004-12-31	2004			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3807899	68	291	20202	ok	South_America	local_fasta	2000_2009	ptxP3/fim3-1	85c14984c63b41b8204efb53e348fea9730586267cfc288687f2607d5d437e8c	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN18620814	SAMN18620814-SRR14288314	SAMN18620814	GCA_030252895.1	SRR14288314	USA	USA	2020	2020-01-01	2020-12-31	2020			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4110659	67.5	1	4110659	ok	North_America	local_fasta	2020_2022	United States Sublineage 1	86728050c112c18947977384a0928a326323bcc527a3ac7529311002cc3e85f5	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA751222	SAMEA751222-ERR029991	SAMEA751222	GCA_001332095.1	ERR029991	CAN	Canada	1995	1995-01-01	1995-12-31	1995			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3806049	68	523	12330	ok	North_America	local_fasta	pre2000	ptxP1/fim3-1	88574f5257d89bcede90f7c782a1a2e390bf650000970880e5fabeec48d6f10f	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN08395634	SAMN08395634-SRR9006194	SAMN08395634	GCA_004634705.1	SRR9006194	GTM	Guatemala	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4107434	67.5	1	4107434	ok	North_America	local_fasta	2010_2014	ptxP3/fim3-1	8e01bbb54060cbb4c199444e5f4cc686cb9141c106567d4e349499ba51fc7a85	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA3923584	SAMEA3923584-GCA_900445865.1	SAMEA3923584	GCA_900445865	ERR1475874	DNK	Denmark	1973	1973-01-01	1973-12-31	1973			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIa	others		ptxP2	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4179998	67.5	5	3717843	ok	Europe	local_fasta	pre2000	others	90595806ebb8cc708ae67dc22512a77a4495449dc570856696f31edf57b44420	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA8914472	SAMEA8914472-ERR6096300	SAMEA8914472	RRASM_ERR6096300	ERR6096300	FIN	Finland	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3862681	67.81	368	19951	ok	Europe	local_fasta	2015_2019	ptxP3/fim3-1	9529e830b094469cbd0ed18a4a086e95bd313a2b4eeb7eaeada4754d241cb0de	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA1986111	SAMEA1986111-GCA_001201155.1	SAMEA1986111	GCA_001201155	ERR361855	ARG	Argentina	2005	2005-01-01	2005-12-31	2005			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3709130	67.5	940	7226	ok	South_America	local_fasta	2000_2009	ptxP3/fim3-2	9851fc67f357409be95bf3f60055f5238250ee044b7118b4518cc8c042d55cde	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA1933007	SAMEA1933007-ERR361840	SAMEA1933007	GCA_001331255.1	ERR361840	KEN	Kenya	1975	1975-01-01	1975-12-31	1975			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3776414	68	771	8665	ok	Africa	local_fasta	pre2000	ptxP1/fim3-1	9886b265cbee4a7c8f3e0854787f81f838ecdd4e147c96ae18aec6042c31fec9	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA1933004	SAMEA1933004-ERR361825	SAMEA1933004	GCA_001195625.1	ERR361825	NLD	Netherlands	1949	1949-01-01	1949-12-31	1949			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3750288	67.5	1085	6586	ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	a0334e8553a0f95a23ecb09c3c1ff90ef90b8c56b01312edff2eb6f8530a8ea1	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA751162	SAMEA751162-ERR029337	SAMEA751162	GCA_001200175.1	ERR029337	DNK	Denmark	1962	1962-01-01	1962-12-31	1962			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3835481	68	284	20442	ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	a33d94de7f073a5f8060fc689d2a389d377081a3d4b9f96ad3da077941d24ab0	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA1931748	SAMEA1931748-ERR361832	SAMEA1931748	GCA_001331155.1	ERR361832	KEN	Kenya	1975	1975-01-01	1975-12-31	1975			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP6	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3846507	68	407	14809	ok	Africa	local_fasta	pre2000	others	a5ac26c80488694d5d584a5c4db9575af1c2e64bf7d8267f2b34cad51ebb533d	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN07362433	SAMN07362433-SRR5858782	SAMN07362433	GCA_002406865.1	SRR5858782	MEX	Mexico	2009	2009-01-01	2009-12-31	2009			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3884116	68	317	19430	ok	North_America	local_fasta	2000_2009	ptxP3/fim3-2	a7945f95cd2e18c328099262e6be76c835b743c17447aa6e84adf8e42a1a342a	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA751136	SAMEA751136-GCA_001208205.1	SAMEA751136	GCA_001208205		ITA	Italy	1994	1994-01-01	1994-12-31	1994			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP5	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	Europe	local_fasta	pre2000	others	a9cfbd728b1109f87d5fa1f454fbc947e1b5782a5fa80e53d4f68261c4282812	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA8914453	SAMEA8914453-ERR6096281	SAMEA8914453	RRASM_ERR6096281	ERR6096281	FIN	Finland	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3868849	67.81	367	20283	ok	Europe	local_fasta	2010_2014	ptxP3/fim3-2	ab187b5653570c317cf3f10e729b79bb80a9c87698cca8ecdf4ced187752edf5	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMEA751357	SAMEA751357-ERR028823	SAMEA751357	GCA_001332515.1	ERR028823	SWE	Sweden	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3755318	68	814	7925	ok	Europe	local_fasta	pre2000	ptxP3/fim3-1	adec0c5519102a13973e95aefb054d26fdc90df7b7433f57219ce79e2d92f331	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
BG::SAMN08524449	SAMN08524449-SRR9006066	SAMN08524449	GCA_004636965.1	SRR9006066	HTI	Haiti	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4087073	67.5	1	4087073	ok	North_America	local_fasta	2010_2014	ptxP3/fim3-2	ae5c2a8a317f38d5f6cf23aa00ac1f6ba9819ace068e468d5dc3eb29bff43afb	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_c
